Timestamp (IST),Category,Message
2025-09-14 00:08:52 IST,TRACEBACK,"File ""c:\Users\HP\OneDrive\Desktop\Shoonya\trade_app\main_app.pyw"", line 120, in run
    result = self.app.exec_()"
2025-09-14 00:08:52 IST,TRACEBACK,"File ""c:\Users\HP\OneDrive\Desktop\Shoonya\trade_app\modules\show_graph.py"", line 394, in _update_chart
    ltp = self._get_ltp(client, token)"
2025-09-14 00:08:52 IST,TRACEBACK,"File ""c:\Users\HP\OneDrive\Desktop\Shoonya\trade_app\modules\show_graph.py"", line 696, in _get_ltp
    logger.log(""WARNING"", f""Invalid quote response for token {token}: {quote}"")"
2025-09-14 00:08:52 IST,TRACEBACK,"File ""c:\Users\HP\OneDrive\Desktop\Shoonya\trade_app\modules\app_logger.py"", line 39, in log
    tb_lines = traceback.format_stack(limit=6)"
2025-09-14 00:08:53 IST,WARNING,Invalid quote response for token 60484: None
2025-09-14 00:08:53 IST,TRACEBACK,"File ""c:\Users\HP\OneDrive\Desktop\Shoonya\trade_app\main_app.pyw"", line 131, in <module>
    trader.run()"
2025-09-14 00:08:53 IST,TRACEBACK,"File ""c:\Users\HP\OneDrive\Desktop\Shoonya\trade_app\main_app.pyw"", line 120, in run
    result = self.app.exec_()"
2025-09-14 00:08:53 IST,TRACEBACK,"File ""c:\Users\HP\OneDrive\Desktop\Shoonya\trade_app\modules\show_graph.py"", line 394, in _update_chart
    ltp = self._get_ltp(client, token)"
2025-09-14 00:08:53 IST,TRACEBACK,"File ""c:\Users\HP\OneDrive\Desktop\Shoonya\trade_app\modules\show_graph.py"", line 696, in _get_ltp
    logger.log(""WARNING"", f""Invalid quote response for token {token}: {quote}"")"
2025-09-14 00:08:53 IST,TRACEBACK,"File ""c:\Users\HP\OneDrive\Desktop\Shoonya\trade_app\modules\app_logger.py"", line 39, in log
    tb_lines = traceback.format_stack(limit=6)"
2025-09-14 00:08:53 IST,INFO,"Clients, positions and MTM loaded successfully"
2025-09-14 00:08:53 IST,INFO,Loading expiry dates...
2025-09-14 00:08:53 IST,INFO,Starting expiry dates loading process
2025-09-14 00:08:53 IST,INFO,Loaded 5 expiry dates in 0.26 seconds
